division,division_id,group,group_id,field,field_id
Biomedical And Clinical Sciences,320000,Pharmacology and pharmaceutical sciences,321400,Pharmacogenomics,321406
Biomedical And Clinical Sciences,320000,Pharmacology and pharmaceutical sciences,321400,Toxicology (incl. clinical toxicology) ,321407
Biomedical And Clinical Sciences,320000,Pharmacology and pharmaceutical sciences,321400,Pharmacology and pharmaceutical sciences not elsewhere classified,321499
Biomedical And Clinical Sciences,320000,Reproductive medicine,321500,Foetal development and medicine,321501
Biomedical And Clinical Sciences,320000,Reproductive medicine,321500,Obstetrics and gynaecology ,321502
Biomedical And Clinical Sciences,320000,Reproductive medicine,321500,Reproduction ,321503
Biomedical And Clinical Sciences,320000,Reproductive medicine,321500,Reproductive medicine not elsewhere classified,321599
Biomedical And Clinical Sciences,320000,Other biomedical and clinical sciences,329900,Other biomedical and clinical sciences not elsewhere classified,329999
Built Environment And Design,330000,Architecture,330100,Architectural computing and visualisation methods,330101
Built Environment And Design,330000,Architecture,330100,Architectural design,330102
Built Environment And Design,330000,Architecture,330100,Architectural heritage and conservation,330103
Built Environment And Design,330000,Architecture,330100,"Architectural history, theory and criticism",330104
Built Environment And Design,330000,Architecture,330100,Architectural science and technology ,330105
Built Environment And Design,330000,Architecture,330100,Architecture for disaster relief,330106
Built Environment And Design,330000,Architecture,330100,Architecture management,330107
Built Environment And Design,330000,Architecture,330100,Interior design,330108
Built Environment And Design,330000,Architecture,330100,Landscape architecture,330109
Built Environment And Design,330000,Architecture,330100,Sustainable architecture,330110
Built Environment And Design,330000,Architecture,330100,Architecture not elsewhere classified,330199
Built Environment And Design,330000,Building,330200,Automation and technology in building and construction ,330201
Built Environment And Design,330000,Building,330200,Building construction management and project planning,330202
Built Environment And Design,330000,Building,330200,Building industry studies,330203
Built Environment And Design,330000,Building,330200,Building information modelling and management,330204
Built Environment And Design,330000,Building,330200,Building organisational studies,330205
Built Environment And Design,330000,Building,330200,"Building science, technologies and systems",330206
Built Environment And Design,330000,Building,330200,Quantity surveying,330207
Built Environment And Design,330000,Building,330200,Building not elsewhere classified,330299
Built Environment And Design,330000,Design,330300,Data visualisation and computational (incl. parametric and generative) design ,330301
Built Environment And Design,330000,Design,330300,Design anthropology,330302
Built Environment And Design,330000,Design,330300,Design for disaster relief,330303
Built Environment And Design,330000,Design,330300,"Design history, theory and criticism",330304
Built Environment And Design,330000,Design,330300,Design management,330305
Built Environment And Design,330000,Design,330300,Design practice and methods,330306
Built Environment And Design,330000,Design,330300,Ergonomics design,330307
Built Environment And Design,330000,Design,330300,Fire safety design,330308
Built Environment And Design,330000,Design,330300,Industrial and product design,330309
Built Environment And Design,330000,Design,330300,Interaction and experience design ,330310
Built Environment And Design,330000,Design,330300,Models and simulations of design,330311
Built Environment And Design,330000,Design,330300,Service design,330312
Built Environment And Design,330000,Design,330300,Social design,330313
Built Environment And Design,330000,Design,330300,Sustainable design,330314
Built Environment And Design,330000,Design,330300,Textile and fashion design,330315
Built Environment And Design,330000,Design,330300,Visual communication design (incl. graphic design),330316
Built Environment And Design,330000,Design,330300,Design not elsewhere classified,330399
Built Environment And Design,330000,Urban and regional planning,330400,Community planning,330401
Built Environment And Design,330000,Urban and regional planning,330400,History and theory of the built environment (excl. architecture),330402
Built Environment And Design,330000,Urban and regional planning,330400,"Housing markets, development and management",330403
Built Environment And Design,330000,Urban and regional planning,330400,Land use and environmental planning,330404
Built Environment And Design,330000,Urban and regional planning,330400,Public participation and community engagement,330405
Built Environment And Design,330000,Urban and regional planning,330400,Regional analysis and development,330406
Built Environment And Design,330000,Urban and regional planning,330400,Regulatory planning and development assessment,330407
Built Environment And Design,330000,Urban and regional planning,330400,"Strategic, metropolitan and regional planning",330408
Built Environment And Design,330000,Urban and regional planning,330400,Transport planning,330409
Built Environment And Design,330000,Urban and regional planning,330400,Urban analysis and development,330410
Built Environment And Design,330000,Urban and regional planning,330400,Urban design,330411
Built Environment And Design,330000,Urban and regional planning,330400,Urban informatics,330412
Built Environment And Design,330000,Urban and regional planning,330400,Urban planning and health,330413
Built Environment And Design,330000,Urban and regional planning,330400,Urban and regional planning not elsewhere classified,330499
Built Environment And Design,330000,Other built environment and design,339900,Other built environment and design not elsewhere classified,339999
Chemical Sciences,340000,Analytical chemistry,340100,Analytical spectrometry,340101
Chemical Sciences,340000,Analytical chemistry,340100,Bioassays,340102
Chemical Sciences,340000,Analytical chemistry,340100,Electroanalytical chemistry,340103
Chemical Sciences,340000,Analytical chemistry,340100,Flow analysis,340104
Chemical Sciences,340000,Analytical chemistry,340100,Instrumental methods (excl. immunological and bioassay methods),340105
Chemical Sciences,340000,Analytical chemistry,340100,Metabolomic chemistry,340106
Chemical Sciences,340000,Analytical chemistry,340100,"Quality assurance, chemometrics, traceability and metrological chemistry",340107
Chemical Sciences,340000,Analytical chemistry,340100,Sensor technology (incl. chemical aspects),340108
Chemical Sciences,340000,Analytical chemistry,340100,Separation science ,340109
Chemical Sciences,340000,Analytical chemistry,340100,Analytical chemistry not elsewhere classified,340199
Chemical Sciences,340000,Inorganic chemistry,340200,Bioinorganic chemistry ,340201
Chemical Sciences,340000,Inorganic chemistry,340200,Crystallography,340202
Chemical Sciences,340000,Inorganic chemistry,340200,F-block chemistry,340203
Chemical Sciences,340000,Inorganic chemistry,340200,Inorganic green chemistry,340204
Chemical Sciences,340000,Inorganic chemistry,340200,Main group metal chemistry ,340205
Chemical Sciences,340000,Inorganic chemistry,340200,Metal cluster chemistry,340206
Chemical Sciences,340000,Inorganic chemistry,340200,Metal organic frameworks,340207
Chemical Sciences,340000,Inorganic chemistry,340200,Non-metal chemistry,340208
Chemical Sciences,340000,Inorganic chemistry,340200,Organometallic chemistry ,340209
Chemical Sciences,340000,Inorganic chemistry,340200,Solid state chemistry,340210
Chemical Sciences,340000,Inorganic chemistry,340200,Transition metal chemistry ,340211
Chemical Sciences,340000,Inorganic chemistry,340200,Inorganic chemistry not elsewhere classified ,340299
Chemical Sciences,340000,Macromolecular and materials chemistry,340300,Inorganic materials (incl. nanomaterials),340301
Chemical Sciences,340000,Macromolecular and materials chemistry,340300,Macromolecular materials,340302
Chemical Sciences,340000,Macromolecular and materials chemistry,340300,Nanochemistry,340303
Chemical Sciences,340000,Macromolecular and materials chemistry,340300,Optical properties of materials,340304
Chemical Sciences,340000,Macromolecular and materials chemistry,340300,Physical properties of materials,340305
Chemical Sciences,340000,Macromolecular and materials chemistry,340300,Polymerisation mechanisms,340306
Chemical Sciences,340000,Macromolecular and materials chemistry,340300,Structure and dynamics of materials,340307
Chemical Sciences,340000,Macromolecular and materials chemistry,340300,Supramolecular chemistry,340308
Chemical Sciences,340000,Macromolecular and materials chemistry,340300,Theory and design of materials,340309
Chemical Sciences,340000,Macromolecular and materials chemistry,340300,Macromolecular and materials chemistry not elsewhere classified,340399
Chemical Sciences,340000,Medicinal and biomolecular chemistry,340400,Biologically active molecules,340401
Chemical Sciences,340000,Medicinal and biomolecular chemistry,340400,Biomolecular modelling and design,340402
Chemical Sciences,340000,Medicinal and biomolecular chemistry,340400,Characterisation of biological macromolecules,340403
Chemical Sciences,340000,Medicinal and biomolecular chemistry,340400,Cheminformatics and quantitative structure-activity relationships,340404
Chemical Sciences,340000,Medicinal and biomolecular chemistry,340400,Glycoconjugates,340405
Chemical Sciences,340000,Medicinal and biomolecular chemistry,340400,Molecular medicine,340406
Chemical Sciences,340000,Medicinal and biomolecular chemistry,340400,Proteins and peptides,340407
Chemical Sciences,340000,Medicinal and biomolecular chemistry,340400,Medicinal and biomolecular chemistry not elsewhere classified,340499
Chemical Sciences,340000,Organic chemistry,340500,Free radical chemistry,340501
Chemical Sciences,340000,Organic chemistry,340500,Natural products and bioactive compounds,340502
Chemical Sciences,340000,Organic chemistry,340500,Organic chemical synthesis ,340503
Chemical Sciences,340000,Organic chemistry,340500,Organic green chemistry,340504
Chemical Sciences,340000,Organic chemistry,340500,Physical organic chemistry ,340505
Chemical Sciences,340000,Organic chemistry,340500,Organic chemistry not elsewhere classified ,340599
Chemical Sciences,340000,Physical chemistry,340600,Catalysis and mechanisms of reactions,340601
Chemical Sciences,340000,Physical chemistry,340600,Chemical thermodynamics and energetics,340602
Chemical Sciences,340000,Physical chemistry,340600,Colloid and surface chemistry,340603
Chemical Sciences,340000,Physical chemistry,340600,Electrochemistry ,340604
Chemical Sciences,340000,Physical chemistry,340600,Molecular imaging (incl. electron microscopy and neutron diffraction),340605
Chemical Sciences,340000,Physical chemistry,340600,Photochemistry,340606
